timestamp,Primary Data Center (kW),Backup Data Center (kW)
2025-03-03 07:25:00,248.05,39.95
2025-03-03 07:30:00,249.93,40.38
2025-03-03 07:35:00,253.24,40.74
2025-03-03 07:40:00,243.99,40.78
2025-03-03 07:45:00,251.13,39.85
2025-03-03 07:50:00,248.36,41.25
2025-03-03 07:55:00,244.35,40.22
2025-03-03 08:00:00,244.16,40.62
2025-03-03 08:05:00,247.26,40.13
2025-03-03 08:10:00,250.66,40.1
2025-03-03 08:15:00,251.18,39.86
2025-03-03 08:20:00,247.18,40.61
2025-03-03 08:25:00,253.05,40.84
2025-03-03 08:30:00,254.27,40.77
2025-03-03 08:35:00,251.19,40.18
2025-03-03 08:40:00,248.23,40.17
2025-03-03 08:45:00,253.37,39.67
2025-03-03 08:50:00,252.27,40.55
2025-03-03 08:55:00,252.6,38.45
2025-03-03 09:00:00,248.03,38.49
2025-03-03 09:05:00,241.5,39.66
2025-03-03 09:10:00,256.35,41.1
2025-03-03 09:15:00,245.17,40.83
2025-03-03 09:20:00,249.89,39.77
2025-03-03 09:25:00,257.14,39.57
2025-03-03 09:30:00,250.99,39.93
2025-03-03 09:35:00,252.85,40.8
2025-03-03 09:40:00,245.49,41.43
2025-03-03 09:45:00,244.67,40.43
2025-03-03 09:50:00,248.4,38.56
2025-03-03 09:55:00,253.27,40.16
2025-03-03 10:00:00,248.96,40.32
2025-03-03 10:05:00,247.62,40.14
2025-03-03 10:10:00,250.59,40.14
2025-03-03 10:15:00,253.25,39.58
2025-03-03 10:20:00,245.67,38.92
2025-03-03 10:25:00,246.37,41.8
2025-03-03 10:30:00,247.63,38.63
2025-03-03 10:35:00,253.28,41.58
2025-03-03 10:40:00,250.7,39.99
2025-03-03 10:45:00,256.4,40.32
2025-03-03 10:50:00,252.81,40.85
2025-03-03 10:55:00,249.89,41.16
2025-03-03 11:00:00,253.8,39.28
2025-03-03 11:05:00,250.63,40.39
2025-03-03 11:10:00,247.89,39.68
2025-03-03 11:15:00,252.04,38.28
2025-03-03 11:20:00,247.91,38.81
2025-03-03 11:25:00,249.13,39.73
2025-03-03 11:30:00,253.98,41.18
2025-03-03 11:35:00,249.7,39.03
2025-03-03 11:40:00,247.59,40.15
2025-03-03 11:45:00,248.61,39.49
2025-03-03 11:50:00,253.07,40.58
2025-03-03 11:55:00,248.34,39.82
2025-03-03 12:00:00,248.84,39.62
2025-03-03 12:05:00,248.47,40.47
2025-03-03 12:10:00,250.55,39.69
2025-03-03 12:15:00,248.84,40.65
2025-03-03 12:20:00,245.19,38.01
2025-03-03 12:25:00,247.34,38.27
2025-03-03 12:30:00,247.2,40.04
2025-03-03 12:35:00,253.73,38.74
2025-03-03 12:40:00,252.44,41.2
2025-03-03 12:45:00,251.76,39.72
2025-03-03 12:50:00,248.48,38.89
2025-03-03 12:55:00,247.55,39
2025-03-03 13:00:00,263.48,41.37
2025-03-03 13:05:00,261.84,40.52
2025-03-03 13:10:00,272.49,41.19
2025-03-03 13:15:00,258.26,39.14
2025-03-03 13:20:00,266.69,39.75
2025-03-03 13:25:00,261.15,39.52
2025-03-03 13:30:00,264.69,38.1
2025-03-03 13:35:00,262.04,40.2
2025-03-03 13:40:00,261.47,40.03
2025-03-03 13:45:00,261.58,38.08
2025-03-03 13:50:00,270.26,39.01
2025-03-03 13:55:00,264.6,40.18
2025-03-03 14:00:00,262.7,40.5
2025-03-03 14:05:00,266.67,39.64
2025-03-03 14:10:00,265.03,39.95
2025-03-03 14:15:00,267.16,41.67
2025-03-03 14:20:00,259.53,39.9
2025-03-03 14:25:00,265.91,41.04
2025-03-03 14:30:00,267.32,39.13
2025-03-03 14:35:00,260.02,38.84
2025-03-03 14:40:00,266.34,40.18
2025-03-03 14:45:00,270.09,40.65
2025-03-03 14:50:00,264.96,40.2
2025-03-03 14:55:00,267.46,41.58
2025-03-03 15:00:00,252.01,41.43
2025-03-03 15:05:00,247.88,40.49
2025-03-03 15:10:00,250.12,40.1
2025-03-03 15:15:00,245.3,40.21
2025-03-03 15:20:00,248.65,39.93
2025-03-03 15:25:00,250.8,39.77
2025-03-03 15:30:00,252.17,40.35
2025-03-03 15:35:00,250.07,40.77
2025-03-03 15:40:00,252.16,39.63
2025-03-03 15:45:00,246.69,38.48
2025-03-03 15:50:00,249.69,38.49
2025-03-03 15:55:00,250.06,40.28
2025-03-03 16:00:00,255.55,39.63
2025-03-03 16:05:00,249.36,40.12
2025-03-03 16:10:00,248.5,39.11
2025-03-03 16:15:00,250.06,39.43
2025-03-03 16:20:00,247.24,39.94
2025-03-03 16:25:00,250.58,40.13
2025-03-03 16:30:00,248.9,40.44
2025-03-03 16:35:00,244.63,42.42
2025-03-03 16:40:00,249.82,39.03
2025-03-03 16:45:00,249.05,39.48
2025-03-03 16:50:00,245.1,39.48
2025-03-03 16:55:00,249.8,41.32
2025-03-03 17:00:00,254.47,40.1
2025-03-03 17:05:00,251.56,41.25
2025-03-03 17:10:00,251.84,39.92
2025-03-03 17:15:00,245.98,40.62
2025-03-03 17:20:00,251.43,41.29
2025-03-03 17:25:00,250.45,39.18
2025-03-03 17:30:00,251.59,40.49
2025-03-03 17:35:00,251.27,38.89
2025-03-03 17:40:00,245.92,40.09
2025-03-03 17:45:00,249.88,39.82
2025-03-03 17:50:00,247.73,39.53
2025-03-03 17:55:00,249.85,40.35
2025-03-03 18:00:00,297.31,40.33
2025-03-03 18:05:00,303.94,40.19
2025-03-03 18:10:00,297.42,40.9
2025-03-03 18:15:00,297.3,41.94
2025-03-03 18:20:00,300.22,39.08
2025-03-03 18:25:00,296.77,40.73
2025-03-03 18:30:00,298.73,40.87
2025-03-03 18:35:00,297.51,39.49
2025-03-03 18:40:00,304.23,40.18
2025-03-03 18:45:00,302.36,39.18
2025-03-03 18:50:00,299.83,40.11
2025-03-03 18:55:00,298.83,39.86
2025-03-03 19:00:00,302.82,38.71
2025-03-03 19:05:00,301.22,40.58
2025-03-03 19:10:00,301.49,41.86
2025-03-03 19:15:00,299.92,38.32
2025-03-03 19:20:00,294.94,39.02
2025-03-03 19:25:00,299.66,41.38
2025-03-03 19:30:00,298.4,38.76
2025-03-03 19:35:00,301.94,38.39
2025-03-03 19:40:00,303.04,39.26
2025-03-03 19:45:00,298.03,42.22
2025-03-03 19:50:00,301.41,39.58
2025-03-03 19:55:00,305.21,38.25
2025-03-03 20:00:00,248,39.78
2025-03-03 20:05:00,255.05,39.2
2025-03-03 20:10:00,247.44,40.65
2025-03-03 20:15:00,250.07,40.18
2025-03-03 20:20:00,249.97,38.36
2025-03-03 20:25:00,250.03,39.99
2025-03-03 20:30:00,247.49,38.55
2025-03-03 20:35:00,248.23,39.72
2025-03-03 20:40:00,248,41.26
2025-03-03 20:45:00,250.98,39.76
2025-03-03 20:50:00,250.99,38.31
2025-03-03 20:55:00,256.68,40.81
2025-03-03 21:00:00,254.11,38.37
2025-03-03 21:05:00,248.47,40.76
2025-03-03 21:10:00,250.97,40.14
2025-03-03 21:15:00,252.99,39.01
2025-03-03 21:20:00,250.09,40.9
2025-03-03 21:25:00,249.79,41.49
2025-03-03 21:30:00,295.15,39.25
2025-03-03 21:35:00,297.6,39.89
2025-03-03 21:40:00,292.46,39.76
2025-03-03 21:45:00,294.02,41.83
2025-03-03 21:50:00,296.41,40.97
2025-03-03 21:55:00,295.93,37.86
2025-03-03 22:00:00,295.72,38.86
2025-03-03 22:05:00,293.89,39.25
2025-03-03 22:10:00,297.92,38.77
2025-03-03 22:15:00,301.4,39.02
2025-03-03 22:20:00,296.22,40.79
2025-03-03 22:25:00,294.42,40.74
2025-03-03 22:30:00,297.27,39.1
2025-03-03 22:35:00,293.38,39.88
2025-03-03 22:40:00,292.75,38.48
2025-03-03 22:45:00,295.1,41.02
2025-03-03 22:50:00,287.25,40.49
2025-03-03 22:55:00,291.54,39.4
2025-03-03 23:00:00,293.96,39.15
2025-03-03 23:05:00,290.94,39.01
2025-03-03 23:10:00,291.9,40.86
2025-03-03 23:15:00,293.69,40.86
2025-03-03 23:20:00,290.07,40.32
2025-03-03 23:25:00,293.78,39.76
2025-03-03 23:30:00,248.39,40.25
2025-03-03 23:35:00,250.08,39.52
2025-03-03 23:40:00,253.46,38.51
2025-03-03 23:45:00,250.52,41.46
2025-03-03 23:50:00,250.06,41.33
2025-03-03 23:55:00,250.3,41.2
2025-03-04 00:00:00,250.68,38.74
2025-03-04 00:05:00,246.95,40.47
2025-03-04 00:10:00,249.66,40.74
2025-03-04 00:15:00,250.93,39.62
2025-03-04 00:20:00,245.89,39.53
2025-03-04 00:25:00,252.6,40.97
2025-03-04 00:30:00,253.24,39.08
2025-03-04 00:35:00,248.11,40.66
2025-03-04 00:40:00,249.28,39.87
2025-03-04 00:45:00,247.37,38.43
2025-03-04 00:50:00,252.1,38.25
2025-03-04 00:55:00,246.82,38.88
2025-03-04 01:00:00,249.33,40.8
2025-03-04 01:05:00,247.42,39.91
2025-03-04 01:10:00,250.15,39.78
2025-03-04 01:15:00,244.62,40.37
2025-03-04 01:20:00,253.98,37.84
2025-03-04 01:25:00,247.11,41.58
2025-03-04 01:30:00,310.18,40.03
2025-03-04 01:35:00,309.36,39.38
2025-03-04 01:40:00,307.71,40.74
2025-03-04 01:45:00,307.34,40.73
2025-03-04 01:50:00,312.81,39.17
2025-03-04 01:55:00,308.42,40.66
2025-03-04 02:00:00,310.81,39.7
2025-03-04 02:05:00,307.6,38.61
2025-03-04 02:10:00,308.06,40.08
2025-03-04 02:15:00,311.42,39.11
2025-03-04 02:20:00,312.79,38.43
2025-03-04 02:25:00,309.47,39.37
2025-03-04 02:30:00,305.73,39.88
2025-03-04 02:35:00,315.99,40.28
2025-03-04 02:40:00,307.43,40.21
2025-03-04 02:45:00,305.38,40.08
2025-03-04 02:50:00,317.78,41.07
2025-03-04 02:55:00,308.79,41.13
2025-03-04 03:00:00,305.61,40.62
2025-03-04 03:05:00,307.95,41.18
2025-03-04 03:10:00,311.1,38.56
2025-03-04 03:15:00,310.57,39.51
2025-03-04 03:20:00,307.44,40.12
2025-03-04 03:25:00,315.47,40.39
2025-03-04 03:30:00,248.44,40.21
2025-03-04 03:35:00,246.45,38.5
2025-03-04 03:40:00,252.88,40.54
2025-03-04 03:45:00,253.99,38.83
2025-03-04 03:50:00,247.55,41.22
2025-03-04 03:55:00,245.8,40.7
2025-03-04 04:00:00,253.09,41.27
2025-03-04 04:05:00,243.86,40.1
2025-03-04 04:10:00,246.32,40.1
2025-03-04 04:15:00,252.9,41.6
2025-03-04 04:20:00,249.83,40.33
2025-03-04 04:25:00,249.21,39.07
2025-03-04 04:30:00,251.06,38.72
2025-03-04 04:35:00,249.54,41.57
2025-03-04 04:40:00,246.1,40.73
2025-03-04 04:45:00,253.83,37.25
2025-03-04 04:50:00,253.98,42.27
2025-03-04 04:55:00,250.62,39.59
2025-03-04 05:00:00,250.14,116.78
2025-03-04 05:05:00,257.02,116.9
2025-03-04 05:10:00,249.17,114.68
2025-03-04 05:15:00,249.22,114.8
2025-03-04 05:20:00,251.09,115.15
2025-03-04 05:25:00,254.41,113.54
2025-03-04 05:30:00,254.78,113.5
2025-03-04 05:35:00,249.22,114.13
2025-03-04 05:40:00,250.92,115.21
2025-03-04 05:45:00,245.87,116.34
2025-03-04 05:50:00,249.06,116.63
2025-03-04 05:55:00,247.48,116.63
2025-03-04 06:00:00,246.98,114.56
2025-03-04 06:05:00,255.04,113.63
2025-03-04 06:10:00,247.62,113.55
2025-03-04 06:15:00,248.41,116.03
2025-03-04 06:20:00,251.1,115.81
2025-03-04 06:25:00,253.89,113.39
2025-03-04 06:30:00,251.44,115.73
2025-03-04 06:35:00,258.28,114.62
2025-03-04 06:40:00,249.78,115.58
2025-03-04 06:45:00,250.78,113.96
2025-03-04 06:50:00,250.83,113.27
2025-03-04 06:55:00,254.31,114.94
2025-03-04 07:00:00,251.52,41.23
2025-03-04 07:05:00,249.65,41.6
2025-03-04 07:10:00,247.16,40.42
2025-03-04 07:15:00,250.73,39.43
2025-03-04 07:20:00,254.2,39.73
2025-03-04 07:25:00,248.77,40.57
2025-03-04 07:30:00,251.59,39.74
2025-03-04 07:35:00,250.74,39.23
2025-03-04 07:40:00,252.59,39.87
2025-03-04 07:45:00,247.59,41.18
2025-03-04 07:50:00,257.04,40.47
2025-03-04 07:55:00,246.16,41.46
2025-03-04 08:00:00,248.9,40.05
2025-03-04 08:05:00,252.81,40.41
2025-03-04 08:10:00,250.89,39.47
2025-03-04 08:15:00,252.49,41.3
2025-03-04 08:20:00,248.51,38.3
2025-03-04 08:25:00,249.78,39.62
2025-03-04 08:30:00,250.04,40.35
2025-03-04 08:35:00,254.71,38.38
2025-03-04 08:40:00,252.07,39.81
2025-03-04 08:45:00,252.39,40.07
2025-03-04 08:50:00,248.03,42.44
2025-03-04 08:55:00,252.91,40.97
2025-03-04 09:00:00,250.68,39.07
2025-03-04 09:05:00,254.17,42.87
2025-03-04 09:10:00,256.04,38.21
2025-03-04 09:15:00,249.08,40.54
2025-03-04 09:20:00,248.78,42.45
2025-03-04 09:25:00,247.41,40.02
2025-03-04 09:30:00,249.57,38.6
2025-03-04 09:35:00,248.85,40.59
2025-03-04 09:40:00,251.08,40.79
2025-03-04 09:45:00,249.57,39.79
2025-03-04 09:50:00,248.92,41.09
2025-03-04 09:55:00,253.19,40.91
2025-03-04 10:00:00,247.19,40.11
2025-03-04 10:05:00,251.3,40.93
2025-03-04 10:10:00,248.78,40.89
2025-03-04 10:15:00,252.17,40.54
2025-03-04 10:20:00,254.16,39.31
2025-03-04 10:25:00,249.09,38.81
2025-03-04 10:30:00,251.32,39.51
2025-03-04 10:35:00,250.54,41.18
2025-03-04 10:40:00,247.6,41.06
2025-03-04 10:45:00,250.72,40.51
2025-03-04 10:50:00,250.87,40.52
2025-03-04 10:55:00,251.24,41.36
2025-03-04 11:00:00,249.4,39.79
2025-03-04 11:05:00,250.28,40.45
2025-03-04 11:10:00,246.56,41.46
2025-03-04 11:15:00,248.93,39.62
2025-03-04 11:20:00,251.67,40.73
2025-03-04 11:25:00,252.68,41.19
2025-03-04 11:30:00,248.73,40.21
2025-03-04 11:35:00,250.31,38.99
2025-03-04 11:40:00,250.68,39.43
2025-03-04 11:45:00,250.6,40.13
2025-03-04 11:50:00,251.62,40.27
2025-03-04 11:55:00,244.55,40.74
2025-03-04 12:00:00,249.85,40.06
2025-03-04 12:05:00,250.72,39.53
2025-03-04 12:10:00,247,42.55
2025-03-04 12:15:00,255.02,41.1
2025-03-04 12:20:00,250.48,40.69
2025-03-04 12:25:00,254.69,40.67
2025-03-04 12:30:00,247.63,39.51
2025-03-04 12:35:00,247.28,38.2
2025-03-04 12:40:00,250.67,39.8
2025-03-04 12:45:00,244.96,40
2025-03-04 12:50:00,250.64,39.99
2025-03-04 12:55:00,250.29,41.06
2025-03-04 13:00:00,268.05,38.54
2025-03-04 13:05:00,267.1,40.43
2025-03-04 13:10:00,263.75,39.38
2025-03-04 13:15:00,261.71,41.24
2025-03-04 13:20:00,270.14,40.17
2025-03-04 13:25:00,262.62,41.99
2025-03-04 13:30:00,261.86,40.11
2025-03-04 13:35:00,261.75,41.21
2025-03-04 13:40:00,268.35,39.54
2025-03-04 13:45:00,263.44,40.92
2025-03-04 13:50:00,262.74,41.33
2025-03-04 13:55:00,265.41,39.05
2025-03-04 14:00:00,264.38,39.32
2025-03-04 14:05:00,262.97,40.33
2025-03-04 14:10:00,267.26,39.25
2025-03-04 14:15:00,268.2,39.61
2025-03-04 14:20:00,267.96,39.37
2025-03-04 14:25:00,267.3,38.69
2025-03-04 14:30:00,266.21,39.96
2025-03-04 14:35:00,259.67,40.14
2025-03-04 14:40:00,270.01,39.21
2025-03-04 14:45:00,265.91,39.9
2025-03-04 14:50:00,266.82,38.55
2025-03-04 14:55:00,268.34,39.05
2025-03-04 15:00:00,254.3,39.13
2025-03-04 15:05:00,251.26,39.69
2025-03-04 15:10:00,251.31,39.39
2025-03-04 15:15:00,248.2,40.22
2025-03-04 15:20:00,250.1,38.96
2025-03-04 15:25:00,247.44,40.77
2025-03-04 15:30:00,247.84,39.52
2025-03-04 15:35:00,247.32,41.83
2025-03-04 15:40:00,249.53,39.89
2025-03-04 15:45:00,253.15,40.45
2025-03-04 15:50:00,259.51,40.1
2025-03-04 15:55:00,250.57,39.54
2025-03-04 16:00:00,245.95,39.14
2025-03-04 16:05:00,253.79,39.23
2025-03-04 16:10:00,249.1,40.71
2025-03-04 16:15:00,248.02,40.02
2025-03-04 16:20:00,250.63,39.9
2025-03-04 16:25:00,246.28,39.77
2025-03-04 16:30:00,250.67,39.75
2025-03-04 16:35:00,249.73,39.04
2025-03-04 16:40:00,250.3,40.49
2025-03-04 16:45:00,251.14,42.13
2025-03-04 16:50:00,250.2,40.98
2025-03-04 16:55:00,250.05,38.19
2025-03-04 17:00:00,250.85,40.04
2025-03-04 17:05:00,251.25,40.52
2025-03-04 17:10:00,246.91,39.97
2025-03-04 17:15:00,245.71,41.3
2025-03-04 17:20:00,249.82,39.8
2025-03-04 17:25:00,245.7,39.17
2025-03-04 17:30:00,250.26,41.73
2025-03-04 17:35:00,252.82,40.19
2025-03-04 17:40:00,251.82,39.82
2025-03-04 17:45:00,246.86,38.91
2025-03-04 17:50:00,247.42,40.97
2025-03-04 17:55:00,250.98,41.43
2025-03-04 18:00:00,298.8,39.75
2025-03-04 18:05:00,299.05,39.38
2025-03-04 18:10:00,301.79,39.6
2025-03-04 18:15:00,297.04,38.64
2025-03-04 18:20:00,298.8,41.32
2025-03-04 18:25:00,297.6,40
2025-03-04 18:30:00,296.87,40
2025-03-04 18:35:00,297.43,41.53
2025-03-04 18:40:00,302.03,39.23
2025-03-04 18:45:00,300.16,39.6
2025-03-04 18:50:00,297.36,39.88
2025-03-04 18:55:00,299.31,41.01
2025-03-04 19:00:00,295.08,41.51
2025-03-04 19:05:00,297.8,40.92
2025-03-04 19:10:00,306.45,40.73
2025-03-04 19:15:00,299.73,40.55
2025-03-04 19:20:00,302.19,37.2
2025-03-04 19:25:00,299.8,39.6
2025-03-04 19:30:00,301.04,39.29
2025-03-04 19:35:00,301.99,41.3
2025-03-04 19:40:00,296.69,39.45
2025-03-04 19:45:00,299.91,42.07
2025-03-04 19:50:00,304.74,39.63
2025-03-04 19:55:00,297.61,39.1
2025-03-04 20:00:00,248.3,41.44
2025-03-04 20:05:00,249.08,40.17
2025-03-04 20:10:00,250.81,40.28
2025-03-04 20:15:00,251.57,41.09
2025-03-04 20:20:00,253.8,39.8
2025-03-04 20:25:00,251.5,39.32
2025-03-04 20:30:00,249.81,40.8
2025-03-04 20:35:00,253.78,39.66
2025-03-04 20:40:00,252.11,39.53
2025-03-04 20:45:00,245.51,39.31
2025-03-04 20:50:00,257.58,39.95
2025-03-04 20:55:00,255.31,39.38
2025-03-04 21:00:00,249.5,40.87
2025-03-04 21:05:00,251.13,39.85
2025-03-04 21:10:00,253.97,40.33
2025-03-04 21:15:00,249.48,38.64
2025-03-04 21:20:00,252.19,40.81
2025-03-04 21:25:00,253.31,40.66
2025-03-04 21:30:00,291.96,40.78
2025-03-04 21:35:00,293.19,41.51
2025-03-04 21:40:00,297.76,40.38
2025-03-04 21:45:00,296.38,40.65
2025-03-04 21:50:00,297.77,40.35
2025-03-04 21:55:00,294.6,39.52
2025-03-04 22:00:00,294.13,39.86
2025-03-04 22:05:00,289,39.87
2025-03-04 22:10:00,291.56,41.01
2025-03-04 22:15:00,295.14,39.15
2025-03-04 22:20:00,297.47,38.21
2025-03-04 22:25:00,296.59,40.98
2025-03-04 22:30:00,294.62,40.8
2025-03-04 22:35:00,294.18,39.53
2025-03-04 22:40:00,295.65,38.59
2025-03-04 22:45:00,295.23,38.88
2025-03-04 22:50:00,299.21,40.89
2025-03-04 22:55:00,295.44,40.08
2025-03-04 23:00:00,290.56,41.22
2025-03-04 23:05:00,291.18,39.33
2025-03-04 23:10:00,299.56,39.66
2025-03-04 23:15:00,291.49,39.5
2025-03-04 23:20:00,297.29,40.33
2025-03-04 23:25:00,294.19,41.14
2025-03-04 23:30:00,249.49,40.75
2025-03-04 23:35:00,249.6,41.79
2025-03-04 23:40:00,253.66,39.93
2025-03-04 23:45:00,249.42,41.25
2025-03-04 23:50:00,249.9,40.07
2025-03-04 23:55:00,245.41,38.15
2025-03-05 00:00:00,250.62,41.97
2025-03-05 00:05:00,251.59,39.76
2025-03-05 00:10:00,250.72,39.84
2025-03-05 00:15:00,254.19,40.53
2025-03-05 00:20:00,250.17,38.09
2025-03-05 00:25:00,250.9,40.93
2025-03-05 00:30:00,254.95,40.85
2025-03-05 00:35:00,245.35,40.12
2025-03-05 00:40:00,248.63,40.5
2025-03-05 00:45:00,254.28,39.8
2025-03-05 00:50:00,252.81,40.77
2025-03-05 00:55:00,252.04,40.91
2025-03-05 01:00:00,252.5,40.2
2025-03-05 01:05:00,250.98,41.37
2025-03-05 01:10:00,254.89,39.01
2025-03-05 01:15:00,251.13,39.01
2025-03-05 01:20:00,250.72,37.52
2025-03-05 01:25:00,250.48,40.77
2025-03-05 01:30:00,310.58,39.91
2025-03-05 01:35:00,306.53,39.14
2025-03-05 01:40:00,312.31,40.64
2025-03-05 01:45:00,309.61,39.75
2025-03-05 01:50:00,315.47,40.23
2025-03-05 01:55:00,309.77,40.87
2025-03-05 02:00:00,311.26,40.67
2025-03-05 02:05:00,310.74,41.63
2025-03-05 02:10:00,308.12,40.75
2025-03-05 02:15:00,312.98,39.21
2025-03-05 02:20:00,315.72,39.19
2025-03-05 02:25:00,309.96,38.63
2025-03-05 02:30:00,309.1,39.6
2025-03-05 02:35:00,308.93,41.03
2025-03-05 02:40:00,304.32,38.48
2025-03-05 02:45:00,309.47,39.52
2025-03-05 02:50:00,310.75,40.62
2025-03-05 02:55:00,313.16,40.82
2025-03-05 03:00:00,312.88,40.13
2025-03-05 03:05:00,308.75,40.58
2025-03-05 03:10:00,309.17,42.11
2025-03-05 03:15:00,313.37,40.89
2025-03-05 03:20:00,309.48,39.21
2025-03-05 03:25:00,308.47,38.6
2025-03-05 03:30:00,254.18,40.33
2025-03-05 03:35:00,253.11,40.79
2025-03-05 03:40:00,250.06,39.58
2025-03-05 03:45:00,248.22,40.71
2025-03-05 03:50:00,243.96,39.96
2025-03-05 03:55:00,251.77,38.3
2025-03-05 04:00:00,247.31,40.58
2025-03-05 04:05:00,244.11,38.99
2025-03-05 04:10:00,254.75,40.73
2025-03-05 04:15:00,251.94,40.95
2025-03-05 04:20:00,246.58,40.51
2025-03-05 04:25:00,246.36,41.64
2025-03-05 04:30:00,252.61,40.51
2025-03-05 04:35:00,247.37,40.33
2025-03-05 04:40:00,253.89,40.52
2025-03-05 04:45:00,251.85,40.16
2025-03-05 04:50:00,251.61,41.91
2025-03-05 04:55:00,251.21,40.69
2025-03-05 05:00:00,250.57,117.67
2025-03-05 05:05:00,252.64,113.74
2025-03-05 05:10:00,248.64,115.06
2025-03-05 05:15:00,250.26,114.39
2025-03-05 05:20:00,252.26,115.71
2025-03-05 05:25:00,251.69,114.85
2025-03-05 05:30:00,246.42,115.32
2025-03-05 05:35:00,248.5,114.66
2025-03-05 05:40:00,250.76,115.35
2025-03-05 05:45:00,248.78,114.53
2025-03-05 05:50:00,255.32,115.29
2025-03-05 05:55:00,248.82,115.47
2025-03-05 06:00:00,249.51,115.12
2025-03-05 06:05:00,252.31,115.56
2025-03-05 06:10:00,250.99,115.68
2025-03-05 06:15:00,249.56,114.6
2025-03-05 06:20:00,247.73,115.67
2025-03-05 06:25:00,250.9,115.49
2025-03-05 06:30:00,253.12,116.22
2025-03-05 06:35:00,251.44,115.1
2025-03-05 06:40:00,247.67,115.7
2025-03-05 06:45:00,255.21,114.33
2025-03-05 06:50:00,245.66,113.71
2025-03-05 06:55:00,245.25,115.19
2025-03-05 07:00:00,252.88,40.19
2025-03-05 07:05:00,250.68,39.33
2025-03-05 07:10:00,248.35,38
2025-03-05 07:15:00,246.7,42.41
2025-03-05 07:20:00,256.96,40.62
2025-03-05 07:25:00,250.35,40.38
2025-03-05 07:30:00,251.6,41.55
2025-03-05 07:35:00,250.95,38.53
2025-03-05 07:40:00,251.3,40.36
2025-03-05 07:45:00,251.62,39.98
2025-03-05 07:50:00,252.2,41.2
2025-03-05 07:55:00,248.87,39.58
2025-03-05 08:00:00,249.13,38.3
2025-03-05 08:05:00,244.78,40.82
2025-03-05 08:10:00,247.66,38.23
2025-03-05 08:15:00,250.81,38.94
2025-03-05 08:20:00,253.14,40.73
2025-03-05 08:25:00,251.8,41.16
2025-03-05 08:30:00,248.98,40.28
2025-03-05 08:35:00,246.21,39.61
2025-03-05 08:40:00,241.67,38.01
2025-03-05 08:45:00,253.46,39.56
2025-03-05 08:50:00,248.23,39.06
2025-03-05 08:55:00,248.65,39.68
2025-03-05 09:00:00,250.39,39.08
2025-03-05 09:05:00,245.78,39.47
2025-03-05 09:10:00,248.95,41.66
2025-03-05 09:15:00,256.07,37.47
2025-03-05 09:20:00,251.52,37.73
2025-03-05 09:25:00,251.08,40.52
2025-03-05 09:30:00,245.25,39.62
2025-03-05 09:35:00,256.73,38.93
2025-03-05 09:40:00,245.73,38.7
2025-03-05 09:45:00,255.77,40.18
2025-03-05 09:50:00,243.65,40.27
2025-03-05 09:55:00,254.22,40.77
2025-03-05 10:00:00,254.85,41.32
2025-03-05 10:05:00,247.53,39.57
2025-03-05 10:10:00,251.27,40.09
2025-03-05 10:15:00,251.64,39.9
2025-03-05 10:20:00,247.56,39.95
2025-03-05 10:25:00,245.65,39.76
2025-03-05 10:30:00,246.05,38.76
2025-03-05 10:35:00,251.62,40.22
2025-03-05 10:40:00,249.74,40.25
2025-03-05 10:45:00,248.31,40.09
2025-03-05 10:50:00,252.9,40.94
2025-03-05 10:55:00,251.52,40.66
2025-03-05 11:00:00,247.73,38.2
2025-03-05 11:05:00,246.4,39.02
2025-03-05 11:10:00,251.57,41.01
2025-03-05 11:15:00,248.39,39.56
2025-03-05 11:20:00,250.3,40.26
2025-03-05 11:25:00,254.73,39.71
2025-03-05 11:30:00,251.51,41.24
2025-03-05 11:35:00,247.41,40.15
2025-03-05 11:40:00,250.48,40.09
2025-03-05 11:45:00,247.14,38.51
2025-03-05 11:50:00,254.83,38.36
2025-03-05 11:55:00,248.32,39.61
2025-03-05 12:00:00,250.62,40.94
2025-03-05 12:05:00,250.92,39.22
2025-03-05 12:10:00,250.48,41.43
2025-03-05 12:15:00,244.12,39.4
2025-03-05 12:20:00,245.66,40.42
2025-03-05 12:25:00,248.64,39.5
2025-03-05 12:30:00,250.96,40.46
2025-03-05 12:35:00,249.59,41.4
2025-03-05 12:40:00,247.13,40.96
2025-03-05 12:45:00,245.95,41.67
2025-03-05 12:50:00,248.8,39.27
2025-03-05 12:55:00,248.59,38.86
2025-03-05 13:00:00,266.54,38.77
2025-03-05 13:05:00,264.02,39.77
2025-03-05 13:10:00,266.81,38.71
2025-03-05 13:15:00,263.22,39.07
2025-03-05 13:20:00,264.23,39.24
2025-03-05 13:25:00,263.96,43.22
2025-03-05 13:30:00,262.65,40.22
2025-03-05 13:35:00,266.88,39.94
2025-03-05 13:40:00,262.56,39.37
2025-03-05 13:45:00,263.44,38.93
2025-03-05 13:50:00,264.78,40
2025-03-05 13:55:00,261.11,38.98
2025-03-05 14:00:00,264.03,38.43
2025-03-05 14:05:00,262.87,38.36
2025-03-05 14:10:00,263.84,41.7
2025-03-05 14:15:00,264.82,39.34
2025-03-05 14:20:00,262.6,38.34
2025-03-05 14:25:00,264.34,39.67
2025-03-05 14:30:00,268.93,40.68
2025-03-05 14:35:00,264.92,39.99
2025-03-05 14:40:00,268.44,38.87
2025-03-05 14:45:00,266.04,39.91
2025-03-05 14:50:00,267.32,39.41
