timestamp,Midwest Carbon Intensity (grams of CO2 per kWh),East Carbon Intensity (grams of CO2 per kWh),West Carbon Intensity (grams of CO2 per kWh)
2025-03-02 23:15:00,548,452.1,399.7
2025-03-02 23:20:00,551.6,449.3,396.3
2025-03-02 23:25:00,550.6,455.6,402.4
2025-03-02 23:30:00,545.7,453.2,397.7
2025-03-02 23:35:00,549.8,446.8,394.2
2025-03-02 23:40:00,550.8,443.9,401.5
2025-03-02 23:45:00,547.3,447.7,397.2
2025-03-02 23:50:00,550.6,446.3,401
2025-03-02 23:55:00,545.6,455.5,397.6
2025-03-03 00:00:00,554,449.9,402.1
2025-03-03 00:05:00,553.7,452.8,400.6
2025-03-03 00:10:00,549.2,449.1,392.2
2025-03-03 00:15:00,551.1,449.4,401.1
2025-03-03 00:20:00,542.8,449.8,399.1
2025-03-03 00:25:00,546.5,453.2,404.3
2025-03-03 00:30:00,549.1,450.8,401.2
2025-03-03 00:35:00,546.8,446.7,402.3
2025-03-03 00:40:00,552.1,454.7,397.9
2025-03-03 00:45:00,556,449,397.6
2025-03-03 00:50:00,546.5,448.4,399.9
2025-03-03 00:55:00,547.5,441.3,398.9
2025-03-03 01:00:00,550.7,451.6,404
2025-03-03 01:05:00,554.8,450,399.5
2025-03-03 01:10:00,546.3,449.9,396.3
2025-03-03 01:15:00,550.7,448.4,397.5
2025-03-03 01:20:00,555.4,447.8,402.9
2025-03-03 01:25:00,545,448.4,399.5
2025-03-03 01:30:00,546.1,450.8,399.3
2025-03-03 01:35:00,548.7,451.2,403.2
2025-03-03 01:40:00,548.4,448.5,397.3
2025-03-03 01:45:00,552.4,451.9,393.3
2025-03-03 01:50:00,550.6,448.7,397.4
2025-03-03 01:55:00,544.6,447.3,400.7
2025-03-03 02:00:00,551.4,449.3,399.3
2025-03-03 02:05:00,548.1,444.4,395.3
2025-03-03 02:10:00,553.7,449,403
2025-03-03 02:15:00,547.9,443.4,400.5
2025-03-03 02:20:00,547.9,444.7,401.2
2025-03-03 02:25:00,551.4,441.5,401.3
2025-03-03 02:30:00,552,446.7,396.1
2025-03-03 02:35:00,551.1,451.8,400.9
2025-03-03 02:40:00,544.6,446.2,402.7
2025-03-03 02:45:00,551.2,448.1,403.4
2025-03-03 02:50:00,546.5,452.8,402.2
2025-03-03 02:55:00,550.2,446.5,401.5
2025-03-03 03:00:00,545.2,442.4,394.8
2025-03-03 03:05:00,550.7,442.3,400
2025-03-03 03:10:00,546.9,443.5,397.1
2025-03-03 03:15:00,545.4,441,403.8
2025-03-03 03:20:00,551.2,440.4,403.4
2025-03-03 03:25:00,549.7,444.3,397.1
2025-03-03 03:30:00,547,443.5,399.9
2025-03-03 03:35:00,553.1,434.6,400.7
2025-03-03 03:40:00,547.2,436.1,402.7
2025-03-03 03:45:00,548.5,436.1,395
2025-03-03 03:50:00,549,438.1,393.4
2025-03-03 03:55:00,546.2,438.5,400.1
2025-03-03 04:00:00,549.2,441.9,392.4
2025-03-03 04:05:00,546,431,400.5
2025-03-03 04:10:00,546.1,429.6,401.8
2025-03-03 04:15:00,551.1,431.1,403.7
2025-03-03 04:20:00,543.6,425.6,398.1
2025-03-03 04:25:00,539.1,425.5,400.5
2025-03-03 04:30:00,550.9,422.8,402
2025-03-03 04:35:00,553.3,414.2,396.5
2025-03-03 04:40:00,544,420.4,402.7
2025-03-03 04:45:00,539,417.4,400.8
2025-03-03 04:50:00,543.4,419.6,398.2
2025-03-03 04:55:00,542.9,413.5,400.4
2025-03-03 05:00:00,542.7,407.3,399.6
2025-03-03 05:05:00,539.3,407.8,402.3
2025-03-03 05:10:00,543.8,399.7,398.9
2025-03-03 05:15:00,543,399.7,400.7
2025-03-03 05:20:00,536.2,402.6,398.1
2025-03-03 05:25:00,542.1,397.2,397.2
2025-03-03 05:30:00,545.3,397.8,400.5
2025-03-03 05:35:00,538.9,386.3,397.3
2025-03-03 05:40:00,536.5,388.5,402.4
2025-03-03 05:45:00,536.2,384.8,401.8
2025-03-03 05:50:00,537.6,386.1,397.7
2025-03-03 05:55:00,529.6,382.3,400.6
2025-03-03 06:00:00,534.3,379.1,397.7
2025-03-03 06:05:00,531.6,378.8,395.2
2025-03-03 06:10:00,537.2,370.1,398.2
2025-03-03 06:15:00,530,372.2,399.8
2025-03-03 06:20:00,534.4,362.1,401.6
2025-03-03 06:25:00,525,359,400.4
2025-03-03 06:30:00,528.9,361.7,402.7
2025-03-03 06:35:00,526.9,352.1,397
2025-03-03 06:40:00,522.1,355.6,398.8
2025-03-03 06:45:00,524,351.6,404.9
2025-03-03 06:50:00,525.8,352,394.2
2025-03-03 06:55:00,520,346.2,398.6
2025-03-03 07:00:00,514.6,344.3,396.7
2025-03-03 07:05:00,518.4,343.5,399.4
2025-03-03 07:10:00,514.4,338,398.6
2025-03-03 07:15:00,514.9,336,401.7
2025-03-03 07:20:00,514.4,337.9,400.7
2025-03-03 07:25:00,508.3,334.9,396
2025-03-03 07:30:00,507.4,332.5,398.1
2025-03-03 07:35:00,512.5,332.3,399.9
2025-03-03 07:40:00,508.4,336.4,402
2025-03-03 07:45:00,501.2,329.6,407.1
2025-03-03 07:50:00,510.2,329,401.9
2025-03-03 07:55:00,507.6,325,396.7
2025-03-03 08:00:00,503.7,329.9,399.4
2025-03-03 08:05:00,501,332.1,400.2
2025-03-03 08:10:00,506.7,332.9,398
2025-03-03 08:15:00,504.4,331.3,400.9
2025-03-03 08:20:00,509.8,334.5,392.6
2025-03-03 08:25:00,503.3,334.8,401
2025-03-03 08:30:00,502.7,337,397.9
2025-03-03 08:35:00,500.6,338,398.9
2025-03-03 08:40:00,503.1,341.2,403.5
2025-03-03 08:45:00,502.3,337.6,395.2
2025-03-03 08:50:00,503.9,336,399.6
2025-03-03 08:55:00,498.5,344,401
2025-03-03 09:00:00,498.7,346.4,399
2025-03-03 09:05:00,498.6,351.1,393.4
2025-03-03 09:10:00,502.5,352.6,402.1
2025-03-03 09:15:00,504.9,357.1,397.1
2025-03-03 09:20:00,499.3,355.8,395.9
2025-03-03 09:25:00,499.8,357.3,396.2
2025-03-03 09:30:00,502.5,355.3,395.7
2025-03-03 09:35:00,501.3,363.2,392.9
2025-03-03 09:40:00,505.6,363.5,396.5
2025-03-03 09:45:00,496.6,368.8,393.7
2025-03-03 09:50:00,501.7,371.3,397
2025-03-03 09:55:00,502.6,375.6,396
2025-03-03 10:00:00,498.9,376.9,398.7
2025-03-03 10:05:00,503.9,383.1,392.5
2025-03-03 10:10:00,505.1,375.1,390
2025-03-03 10:15:00,508.3,386.8,387.2
2025-03-03 10:20:00,513.3,392.8,397.4
2025-03-03 10:25:00,510.4,397.8,391.9
2025-03-03 10:30:00,509.2,397.3,386.8
2025-03-03 10:35:00,513.3,402.9,392.9
2025-03-03 10:40:00,517.8,401.2,390.7
2025-03-03 10:45:00,513,403.4,381.3
2025-03-03 10:50:00,514.4,407.6,381.8
2025-03-03 10:55:00,520.1,408.6,382.2
2025-03-03 11:00:00,519,408.7,377.8
2025-03-03 11:05:00,522.9,411.9,379.1
2025-03-03 11:10:00,522.2,412.4,379.8
2025-03-03 11:15:00,525.6,419.5,371.7
2025-03-03 11:20:00,521.6,420.1,374.8
2025-03-03 11:25:00,525.9,421,375.4
2025-03-03 11:30:00,526.5,422.3,370.9
2025-03-03 11:35:00,524.6,427.4,367.2
2025-03-03 11:40:00,524.8,430,363.1
2025-03-03 11:45:00,532.6,425.9,365.1
2025-03-03 11:50:00,530.6,427,356.5
2025-03-03 11:55:00,529.7,435.2,358.1
2025-03-03 12:00:00,533.5,429.6,354.6
2025-03-03 12:05:00,538.1,436.7,355
2025-03-03 12:10:00,528.9,441.2,346.9
2025-03-03 12:15:00,532.2,442.3,344.1
2025-03-03 12:20:00,534.8,440.7,338.7
2025-03-03 12:25:00,542.8,441.7,340.5
2025-03-03 12:30:00,540,447.2,334.6
2025-03-03 12:35:00,542.3,434.3,329.9
2025-03-03 12:40:00,537.3,440.7,326.8
2025-03-03 12:45:00,538,445.4,327.3
2025-03-03 12:50:00,543.4,442.5,318.8
2025-03-03 12:55:00,542.8,447.9,315.6
2025-03-03 13:00:00,544.9,444.6,317.8
2025-03-03 13:05:00,543.2,445.6,311.1
2025-03-03 13:10:00,545.1,444.9,310.9
2025-03-03 13:15:00,545.2,444.6,303.5
2025-03-03 13:20:00,547.6,444.9,301.1
2025-03-03 13:25:00,548.1,447.7,298.1
2025-03-03 13:30:00,541.2,444.9,298.5
2025-03-03 13:35:00,539.6,450.4,295
2025-03-03 13:40:00,549.7,449.8,291.4
2025-03-03 13:45:00,550.6,451.4,283
2025-03-03 13:50:00,544.2,444.9,278.9
2025-03-03 13:55:00,542,443.4,281.4
2025-03-03 14:00:00,548.1,448.7,280.6
2025-03-03 14:05:00,550.8,457.5,277.4
2025-03-03 14:10:00,553.6,452.8,271.7
2025-03-03 14:15:00,550,447.4,271.7
2025-03-03 14:20:00,547.5,450.5,269.8
2025-03-03 14:25:00,546,451.5,266.3
2025-03-03 14:30:00,548.9,445.3,264.9
2025-03-03 14:35:00,548.1,453.6,263.3
2025-03-03 14:40:00,546.1,449,259.6
2025-03-03 14:45:00,555.3,449.3,259
2025-03-03 14:50:00,554.6,449.7,258.4
2025-03-03 14:55:00,552.8,453.1,255.3
2025-03-03 15:00:00,546.7,447.5,260.4
2025-03-03 15:05:00,552.1,444.7,260
2025-03-03 15:10:00,551.5,450.8,262.8
2025-03-03 15:15:00,550.9,443.7,264.9
2025-03-03 15:20:00,553.4,449,265.9
2025-03-03 15:25:00,551.6,453.4,267.3
2025-03-03 15:30:00,552,451.6,262
2025-03-03 15:35:00,551.7,453,261.5
2025-03-03 15:40:00,550.8,451.8,270.4
2025-03-03 15:45:00,544.5,457.2,273.7
2025-03-03 15:50:00,550.1,448.2,276.3
2025-03-03 15:55:00,548.2,451.1,275.4
2025-03-03 16:00:00,546.1,448.6,270.5
2025-03-03 16:05:00,555,452.8,280.2
2025-03-03 16:10:00,555.1,449.8,283.6
2025-03-03 16:15:00,554,455.1,288.6
2025-03-03 16:20:00,550.7,448.4,292.2
2025-03-03 16:25:00,554,454.2,293.8
2025-03-03 16:30:00,550,451.8,292.6
2025-03-03 16:35:00,550.6,449.9,294.6
2025-03-03 16:40:00,546.7,451.6,302.7
2025-03-03 16:45:00,551.2,450.8,302.2
2025-03-03 16:50:00,550.2,451.1,312.5
2025-03-03 16:55:00,546.1,449.4,306.4
2025-03-03 17:00:00,549.8,447.9,316.8
2025-03-03 17:05:00,549.7,449,319.6
2025-03-03 17:10:00,555.4,444.9,321.5
2025-03-03 17:15:00,552.7,452.5,322.9
2025-03-03 17:20:00,550,446.3,322.9
2025-03-03 17:25:00,550.7,449.3,330.9
2025-03-03 17:30:00,550.1,451.9,334.4
2025-03-03 17:35:00,549.4,452.5,342.5
2025-03-03 17:40:00,546.7,444.7,340.1
2025-03-03 17:45:00,549.5,449.7,347
2025-03-03 17:50:00,547.8,451.4,344.8
2025-03-03 17:55:00,546.2,450.2,353.1
2025-03-03 18:00:00,551.5,454,347.8
2025-03-03 18:05:00,551.2,447.5,363.6
2025-03-03 18:10:00,544.6,443.9,359.6
2025-03-03 18:15:00,549.6,452.4,354.2
2025-03-03 18:20:00,553,448.4,362.9
2025-03-03 18:25:00,553.2,444.7,364.8
2025-03-03 18:30:00,553.1,449.5,367.8
2025-03-03 18:35:00,550.1,453.7,370.8
2025-03-03 18:40:00,547.5,446.2,371.9
2025-03-03 18:45:00,546.7,457,373.4
2025-03-03 18:50:00,551,447.5,374.2
2025-03-03 18:55:00,551.1,450.3,381.9
2025-03-03 19:00:00,553.9,446.3,384.7
2025-03-03 19:05:00,553.3,450.1,381.8
2025-03-03 19:10:00,549.6,449.6,384
2025-03-03 19:15:00,546.3,445.5,382
2025-03-03 19:20:00,549,458.5,386.8
2025-03-03 19:25:00,550.7,448.5,388.5
2025-03-03 19:30:00,549.4,448.5,388.2
2025-03-03 19:35:00,548.3,452.9,391.1
2025-03-03 19:40:00,550.8,455.4,391.7
2025-03-03 19:45:00,548.5,453.4,388.5
2025-03-03 19:50:00,548.1,446.4,396
2025-03-03 19:55:00,550.9,450.6,392.6
2025-03-03 20:00:00,548.8,444.4,398.9
2025-03-03 20:05:00,550.7,452.7,395.7
2025-03-03 20:10:00,550.8,445.1,400.9
2025-03-03 20:15:00,546.6,447.6,399.1
2025-03-03 20:20:00,548.6,450,396.7
2025-03-03 20:25:00,554.3,451.3,394.3
2025-03-03 20:30:00,546.5,449.2,394.7
2025-03-03 20:35:00,543.7,454.6,398.8
2025-03-03 20:40:00,544.4,452.2,397.9
2025-03-03 20:45:00,550.1,451.9,396
2025-03-03 20:50:00,550.1,446.3,400.5
2025-03-03 20:55:00,549.6,455.1,398.4
2025-03-03 21:00:00,553.6,447.6,401
2025-03-03 21:05:00,542,455.2,395.7
2025-03-03 21:10:00,551.2,456.1,401.8
2025-03-03 21:15:00,554.7,451.5,400.4
2025-03-03 21:20:00,546.6,453.1,402.7
2025-03-03 21:25:00,548.9,440.8,402.1
2025-03-03 21:30:00,547.7,449.4,399
2025-03-03 21:35:00,547.3,453.3,398.9
2025-03-03 21:40:00,549,452.8,404.8
2025-03-03 21:45:00,554.3,446.3,398.7
2025-03-03 21:50:00,555.5,449.1,401.8
2025-03-03 21:55:00,549,442.4,398.5
2025-03-03 22:00:00,555.7,451.2,394.1
2025-03-03 22:05:00,550.1,444.4,396.1
2025-03-03 22:10:00,555.3,453.4,401
2025-03-03 22:15:00,549.7,453.5,401.9
2025-03-03 22:20:00,550.4,448.6,401.1
2025-03-03 22:25:00,551.1,451.6,403.3
2025-03-03 22:30:00,559.5,449.3,401.1
2025-03-03 22:35:00,552.6,450.7,397.6
2025-03-03 22:40:00,547.9,446.6,401.7
2025-03-03 22:45:00,552.9,451.9,400.4
2025-03-03 22:50:00,548.9,445.1,398.2
2025-03-03 22:55:00,548.5,444.5,401.4
2025-03-03 23:00:00,552.7,449.6,400.2
2025-03-03 23:05:00,550.1,449.4,398.1
2025-03-03 23:10:00,550.8,450.8,399.4
2025-03-03 23:15:00,550,448.1,404.2
2025-03-03 23:20:00,551,455.7,404.1
2025-03-03 23:25:00,551.3,450.5,400.5
2025-03-03 23:30:00,544.2,450.7,400.2
2025-03-03 23:35:00,552,450.6,395.7
2025-03-03 23:40:00,547.1,453,405.1
2025-03-03 23:45:00,545.7,451.7,403.1
2025-03-03 23:50:00,549.8,451.3,402.2
2025-03-03 23:55:00,550.3,452.2,393.2
2025-03-04 00:00:00,547.9,444.5,400.1
2025-03-04 00:05:00,552.5,444.6,399.6
2025-03-04 00:10:00,546,449.7,402
2025-03-04 00:15:00,548.8,449.3,398.6
2025-03-04 00:20:00,548.2,451.7,399.3
2025-03-04 00:25:00,549.9,450,401.9
2025-03-04 00:30:00,550.8,451.6,397.7
2025-03-04 00:35:00,547,446.1,398.3
2025-03-04 00:40:00,552.2,449.8,400.6
2025-03-04 00:45:00,550.2,445.8,404
2025-03-04 00:50:00,544.3,451,402.4
2025-03-04 00:55:00,544.1,444.1,403.2
2025-03-04 01:00:00,549.9,450.8,400.2
2025-03-04 01:05:00,549.3,445.3,404.5
2025-03-04 01:10:00,549.7,448.5,394.8
2025-03-04 01:15:00,549.9,452.3,406.1
2025-03-04 01:20:00,550.6,450.2,406.5
2025-03-04 01:25:00,552.8,444.5,401.4
2025-03-04 01:30:00,546.6,447.4,402.5
2025-03-04 01:35:00,546.4,444.8,399.9
2025-03-04 01:40:00,546.7,444.1,399.4
2025-03-04 01:45:00,550.8,449.4,398.2
2025-03-04 01:50:00,553.7,450.6,399.9
2025-03-04 01:55:00,548.6,450.1,401.7
2025-03-04 02:00:00,542.4,450.5,401.3
2025-03-04 02:05:00,544.8,448.5,406
2025-03-04 02:10:00,547.4,447.5,400.3
2025-03-04 02:15:00,548.2,444.9,395.5
2025-03-04 02:20:00,548.6,446.5,404.9
2025-03-04 02:25:00,549.9,443.6,396.3
2025-03-04 02:30:00,548.8,444.7,398.3
2025-03-04 02:35:00,552.9,447.2,400.8
2025-03-04 02:40:00,547.6,446.2,401.3
2025-03-04 02:45:00,547,455.4,395.7
2025-03-04 02:50:00,551,441.7,397.8
2025-03-04 02:55:00,544.9,444.9,395.6
2025-03-04 03:00:00,550.6,440.5,401.9
2025-03-04 03:05:00,549.7,443,403.6
2025-03-04 03:10:00,548.8,442.5,396.3
2025-03-04 03:15:00,554,445.4,403
2025-03-04 03:20:00,547.2,440.8,402.8
2025-03-04 03:25:00,555.2,440.7,398
2025-03-04 03:30:00,548.2,439.2,394.1
2025-03-04 03:35:00,544.9,435.3,396.8
2025-03-04 03:40:00,548.8,436.6,398.2
2025-03-04 03:45:00,545.2,436.3,404.6
2025-03-04 03:50:00,546,436.5,399.6
2025-03-04 03:55:00,549.2,436.7,397
2025-03-04 04:00:00,549.5,433.1,400.4
2025-03-04 04:05:00,545.7,431.6,396.1
2025-03-04 04:10:00,550.3,425.7,401.5
2025-03-04 04:15:00,550.5,430.9,397.1
2025-03-04 04:20:00,551,425.6,397.5
2025-03-04 04:25:00,548,428.1,401.1
2025-03-04 04:30:00,550.1,428,405.3
2025-03-04 04:35:00,540,421.5,406.6
2025-03-04 04:40:00,544.3,417,396.9
2025-03-04 04:45:00,542.2,417.9,398.2
2025-03-04 04:50:00,544.6,416.8,401.5
2025-03-04 04:55:00,542.1,412.5,403.5
2025-03-04 05:00:00,542.7,409.3,393.5
2025-03-04 05:05:00,548.3,410.3,400.3
2025-03-04 05:10:00,541.5,407.5,398.5
2025-03-04 05:15:00,542.6,402.3,394.2
2025-03-04 05:20:00,540,395.7,396
2025-03-04 05:25:00,540.2,399.3,398.3
2025-03-04 05:30:00,539.2,392.8,400.2
2025-03-04 05:35:00,539.7,392.8,403
2025-03-04 05:40:00,541,389.7,401.1
2025-03-04 05:45:00,541.6,380.6,402.8
2025-03-04 05:50:00,536.7,383.5,400.1
2025-03-04 05:55:00,536.5,381.8,397.9
2025-03-04 06:00:00,530.3,379.1,399.4
2025-03-04 06:05:00,532.5,374.5,402.1
2025-03-04 06:10:00,534.5,365.2,403.1
2025-03-04 06:15:00,533.2,372,399.5
2025-03-04 06:20:00,530.1,366.4,397.2
2025-03-04 06:25:00,530.9,358.7,401
2025-03-04 06:30:00,528.6,357.1,401.4
2025-03-04 06:35:00,529.5,357.3,403.7
2025-03-04 06:40:00,525.6,356,397.9
2025-03-04 06:45:00,522.4,349.8,398
2025-03-04 06:50:00,523.2,351.3,402.2
2025-03-04 06:55:00,512.1,341,398.7
2025-03-04 07:00:00,520.8,341,398.6
2025-03-04 07:05:00,507.5,335.8,403.7
2025-03-04 07:10:00,512,337.3,395.8
2025-03-04 07:15:00,517.3,342.7,406.1
2025-03-04 07:20:00,516.1,342.7,398.1
2025-03-04 07:25:00,510,335.7,402.5
2025-03-04 07:30:00,510.1,331.8,399.5
2025-03-04 07:35:00,515.2,331.9,400.7
2025-03-04 07:40:00,508.5,333.1,399
2025-03-04 07:45:00,515.6,326.2,402.4
2025-03-04 07:50:00,507.8,328.7,398.7
2025-03-04 07:55:00,508,334.4,398
2025-03-04 08:00:00,510.7,326.9,405.1
2025-03-04 08:05:00,505.4,327.9,399.7
2025-03-04 08:10:00,501.2,330.5,397.6
2025-03-04 08:15:00,503.1,331.8,395.1
2025-03-04 08:20:00,502.6,329.8,405.1
2025-03-04 08:25:00,498,332.8,397.7
2025-03-04 08:30:00,500.8,335.5,405.5
2025-03-04 08:35:00,498.8,340.9,400.4
2025-03-04 08:40:00,503.5,336.1,399.5
2025-03-04 08:45:00,500.5,338,399.4
2025-03-04 08:50:00,499.3,344.6,405.4
2025-03-04 08:55:00,499.7,340.3,392.1
2025-03-04 09:00:00,500.7,340.1,399.1
2025-03-04 09:05:00,501.9,347.1,397.4
2025-03-04 09:10:00,497.2,352,397.4
2025-03-04 09:15:00,497.3,352.4,398.2
2025-03-04 09:20:00,504,353.6,396.7
2025-03-04 09:25:00,499.8,352.3,397.7
2025-03-04 09:30:00,497.3,359.2,396.7
2025-03-04 09:35:00,503.4,366,392.5
2025-03-04 09:40:00,504.1,361.5,397.1
2025-03-04 09:45:00,498.8,367.4,397.7
2025-03-04 09:50:00,504.8,370,393.4
2025-03-04 09:55:00,507.2,372.1,400.1
2025-03-04 10:00:00,507,378,397.9
2025-03-04 10:05:00,508.7,381.6,395.7
2025-03-04 10:10:00,503.6,384.6,394.9
2025-03-04 10:15:00,509.9,383.3,391.7
2025-03-04 10:20:00,509.1,384.3,394.2
2025-03-04 10:25:00,509.6,393,394.6
2025-03-04 10:30:00,514.9,393.5,391.3
2025-03-04 10:35:00,517.9,403.4,386.1
2025-03-04 10:40:00,520.1,406.3,386.5
2025-03-04 10:45:00,519.8,409.3,387.1
2025-03-04 10:50:00,516.8,403.2,386.5
2025-03-04 10:55:00,519.5,410.3,382.4
2025-03-04 11:00:00,522,413.7,379.4
2025-03-04 11:05:00,521.3,415.7,384.2
2025-03-04 11:10:00,522.6,414.7,374.5
2025-03-04 11:15:00,525.9,421.8,373
2025-03-04 11:20:00,524.5,420.1,369.9
2025-03-04 11:25:00,523.7,422.5,369
2025-03-04 11:30:00,525.9,419.4,373.5
2025-03-04 11:35:00,530.2,427.8,371.3
2025-03-04 11:40:00,529.5,426.9,364.9
2025-03-04 11:45:00,531.6,430.7,364.1
2025-03-04 11:50:00,533.7,431.6,360
2025-03-04 11:55:00,531.6,432.9,353.8
2025-03-04 12:00:00,536,433.6,361.2
2025-03-04 12:05:00,535.9,437.4,355.8
2025-03-04 12:10:00,532,435.7,349.7
2025-03-04 12:15:00,541,433.1,343
2025-03-04 12:20:00,536,440.2,341.8
2025-03-04 12:25:00,533.4,437.1,337.1
2025-03-04 12:30:00,536.1,436.5,336.2
2025-03-04 12:35:00,536.9,438.2,333.5
2025-03-04 12:40:00,540.8,443,328.1
2025-03-04 12:45:00,540.6,442.6,321.3
2025-03-04 12:50:00,541,437.1,328.5
2025-03-04 12:55:00,544.5,443,319.3
2025-03-04 13:00:00,544.3,448.2,316.5
2025-03-04 13:05:00,544.7,443.9,310.3
2025-03-04 13:10:00,545.5,445.2,303.3
2025-03-04 13:15:00,546.6,449.3,304.3
2025-03-04 13:20:00,538.9,449,300.1
2025-03-04 13:25:00,544.5,450,299.8
2025-03-04 13:30:00,539.5,438.9,297
2025-03-04 13:35:00,546.5,452.8,293.4
2025-03-04 13:40:00,546.7,449.7,290.9
2025-03-04 13:45:00,550.2,455.5,290.3
2025-03-04 13:50:00,550.9,445.9,283.1
2025-03-04 13:55:00,548.2,443.2,282.4
2025-03-04 14:00:00,546.3,448.7,277.9
2025-03-04 14:05:00,549.5,448,268.3
2025-03-04 14:10:00,546.6,450.9,271.2
2025-03-04 14:15:00,548.4,452.3,266.9
2025-03-04 14:20:00,551.5,448.9,268.3
2025-03-04 14:25:00,547,448.6,263.5
2025-03-04 14:30:00,551.3,451,266.1
2025-03-04 14:35:00,551,448.7,265.9
2025-03-04 14:40:00,546.2,448.5,265.5
2025-03-04 14:45:00,552.1,452.7,265.9
2025-03-04 14:50:00,551.4,453.4,255.5
2025-03-04 14:55:00,549.7,452.9,256.5
2025-03-04 15:00:00,547.2,449.2,268.8
2025-03-04 15:05:00,546.9,443.4,263.2
2025-03-04 15:10:00,548,449.4,261.2
2025-03-04 15:15:00,551.2,447.6,261.2
2025-03-04 15:20:00,546.8,449.5,261.8
2025-03-04 15:25:00,551,447.9,257.2
2025-03-04 15:30:00,546,449.8,262
2025-03-04 15:35:00,549.2,446.8,265.5
2025-03-04 15:40:00,550.1,446.1,265.4
2025-03-04 15:45:00,557.2,453.6,267.8
2025-03-04 15:50:00,545.7,447,279.3
2025-03-04 15:55:00,554.3,450,273.2
2025-03-04 16:00:00,550.3,452.8,277.3
2025-03-04 16:05:00,551.1,452.7,279.8
2025-03-04 16:10:00,550.3,452.4,283.7
2025-03-04 16:15:00,551.3,450.9,283.4
2025-03-04 16:20:00,549.5,452.2,291.6
2025-03-04 16:25:00,554.3,454.1,292.4
2025-03-04 16:30:00,548.6,451.3,290.5
2025-03-04 16:35:00,553.4,444.5,297.3
2025-03-04 16:40:00,548,448.4,300.6
2025-03-04 16:45:00,549.8,452.1,303.9
2025-03-04 16:50:00,546.8,448.1,309.6
2025-03-04 16:55:00,551.3,454.9,313.5
2025-03-04 17:00:00,554.3,449.8,316.6
2025-03-04 17:05:00,549.8,450.3,319.6
2025-03-04 17:10:00,549.4,453.4,322.4
2025-03-04 17:15:00,546.6,449.4,319.2
2025-03-04 17:20:00,549.3,450.5,331.4
2025-03-04 17:25:00,545.2,452.7,334
2025-03-04 17:30:00,547.3,445.6,332.9
2025-03-04 17:35:00,550.7,449.1,340.1
2025-03-04 17:40:00,554,452.5,344.4
2025-03-04 17:45:00,558.4,450.2,349.1
2025-03-04 17:50:00,548.2,454.4,350.2
2025-03-04 17:55:00,554.3,445.3,352.6
2025-03-04 18:00:00,550.7,444.9,357.4
2025-03-04 18:05:00,549.5,452.3,356.4
2025-03-04 18:10:00,551.3,452.6,361.3
2025-03-04 18:15:00,550.2,449.4,360.7
2025-03-04 18:20:00,550.3,451.2,368.4
2025-03-04 18:25:00,548.8,452.2,362.6
2025-03-04 18:30:00,545.8,447.6,372.2
2025-03-04 18:35:00,545.4,447.9,371.9
2025-03-04 18:40:00,552,450.6,376.8
2025-03-04 18:45:00,549.2,452.7,373.5
2025-03-04 18:50:00,548.2,446.5,378
2025-03-04 18:55:00,550,449.4,379.6
2025-03-04 19:00:00,552.4,449.3,382.4
2025-03-04 19:05:00,550.5,451.3,379.4
2025-03-04 19:10:00,548,450,385.9
2025-03-04 19:15:00,553.7,448.4,379.8
2025-03-04 19:20:00,554.7,453.7,384.6
2025-03-04 19:25:00,551.5,448.4,383.1
2025-03-04 19:30:00,552.9,449.1,391.3
2025-03-04 19:35:00,553.7,445.2,391.1
2025-03-04 19:40:00,553.4,447.9,392.2
2025-03-04 19:45:00,551.8,451.5,396.1
2025-03-04 19:50:00,551.8,451,391.5
2025-03-04 19:55:00,551.6,451.8,395
2025-03-04 20:00:00,546.7,451.7,394
2025-03-04 20:05:00,552.1,456.3,394.2
2025-03-04 20:10:00,545.9,447.8,398.9
2025-03-04 20:15:00,547.6,445.1,401.8
2025-03-04 20:20:00,553.9,446.8,394.7
2025-03-04 20:25:00,552.5,447.9,398.9
2025-03-04 20:30:00,554.5,447.1,397.8
2025-03-04 20:35:00,549.2,450.3,398.2
2025-03-04 20:40:00,546.5,453.8,398.2
2025-03-04 20:45:00,549.3,454.6,396.8
2025-03-04 20:50:00,550.3,451.5,387.3
2025-03-04 20:55:00,550.2,456.4,402.8
2025-03-04 21:00:00,553.4,448.9,396.4
2025-03-04 21:05:00,548.9,445.1,397.9
2025-03-04 21:10:00,551.1,453.2,398.1
2025-03-04 21:15:00,547,444.5,396.6
2025-03-04 21:20:00,551.4,447.7,399.8
2025-03-04 21:25:00,550,451.6,399.1
2025-03-04 21:30:00,547.8,449.7,397.1
2025-03-04 21:35:00,549.3,449.4,399.8
2025-03-04 21:40:00,549.4,446.5,399.4
2025-03-04 21:45:00,549.2,450,402.3
2025-03-04 21:50:00,555.3,453,395.6
2025-03-04 21:55:00,549.7,450.1,397.2
2025-03-04 22:00:00,549.3,447.5,401.9
2025-03-04 22:05:00,543.7,446.3,397.8
2025-03-04 22:10:00,547.3,447.6,397.1
2025-03-04 22:15:00,549.2,451.2,398
2025-03-04 22:20:00,547.9,451,399.5
2025-03-04 22:25:00,554.1,447.6,399.6
2025-03-04 22:30:00,549.5,443.4,399.2
2025-03-04 22:35:00,553.9,451.3,396.8
2025-03-04 22:40:00,550.2,447.3,402.2
2025-03-04 22:45:00,550.1,452.1,403.9
