timestamp,Building Electricity Usage (kW),,,
2025-03-03 10:10:00,148.92,,,
2025-03-03 10:15:00,146.6,,,
2025-03-03 10:20:00,154.34,,,
2025-03-03 10:25:00,150.07,,,
2025-03-03 10:30:00,149.41,,,
2025-03-03 10:35:00,155.39,,,
2025-03-03 10:40:00,145.65,,,
2025-03-03 10:45:00,154.33,,,
2025-03-03 10:50:00,153.88,,,
2025-03-03 10:55:00,148.93,,,
2025-03-03 11:00:00,148.52,,,
2025-03-03 11:05:00,160.16,,,
2025-03-03 11:10:00,160.72,,,
2025-03-03 11:15:00,158.28,,,
2025-03-03 11:20:00,165.17,,,
2025-03-03 11:25:00,160.76,,,
2025-03-03 11:30:00,164.67,,,
2025-03-03 11:35:00,162,,,
2025-03-03 11:40:00,159.85,,,
2025-03-03 11:45:00,157.34,,,
2025-03-03 11:50:00,159.76,,,
2025-03-03 11:55:00,161.72,,,
2025-03-03 12:00:00,168.75,,,
2025-03-03 12:05:00,166.92,,,
2025-03-03 12:10:00,165.67,,,
2025-03-03 12:15:00,168.32,,,
2025-03-03 12:20:00,167.42,,,
2025-03-03 12:25:00,166.81,,,
2025-03-03 12:30:00,160.2,,,
2025-03-03 12:35:00,171.16,,,
2025-03-03 12:40:00,165.15,,,
2025-03-03 12:45:00,171.7,,,
2025-03-03 12:50:00,172.43,,,
2025-03-03 12:55:00,165.32,,,
2025-03-03 13:00:00,172.1,,,
2025-03-03 13:05:00,167.12,,,
2025-03-03 13:10:00,167.39,,,
2025-03-03 13:15:00,170.07,,,
2025-03-03 13:20:00,170.38,,,
2025-03-03 13:25:00,169.57,,,
2025-03-03 13:30:00,164.24,,,
2025-03-03 13:35:00,169.22,,,
2025-03-03 13:40:00,178.92,,,
2025-03-03 13:45:00,158.76,,,
2025-03-03 13:50:00,173.43,,,
2025-03-03 13:55:00,174.22,,,
2025-03-03 14:00:00,164.57,,,
2025-03-03 14:05:00,168.11,,,
2025-03-03 14:10:00,165.95,,,
2025-03-03 14:15:00,177.31,,,
2025-03-03 14:20:00,174.22,,,
2025-03-03 14:25:00,174.31,,,
2025-03-03 14:30:00,170.05,,,
2025-03-03 14:35:00,174.67,,,
2025-03-03 14:40:00,169.21,,,
2025-03-03 14:45:00,174.48,,,
2025-03-03 14:50:00,168.22,,,
2025-03-03 14:55:00,165.85,,,
2025-03-03 15:00:00,175.54,,,
2025-03-03 15:05:00,167.92,,,
2025-03-03 15:10:00,164.09,,,
2025-03-03 15:15:00,163.71,,,
2025-03-03 15:20:00,163.36,,,
2025-03-03 15:25:00,169.98,,,
2025-03-03 15:30:00,165.8,,,
2025-03-03 15:35:00,174.96,,,
2025-03-03 15:40:00,170.06,,,
2025-03-03 15:45:00,165.87,,,
2025-03-03 15:50:00,169.97,,,
2025-03-03 15:55:00,161.85,,,
2025-03-03 16:00:00,155.88,,,
2025-03-03 16:05:00,158.79,,,
2025-03-03 16:10:00,162.76,,,
2025-03-03 16:15:00,160.68,,,
2025-03-03 16:20:00,164.26,,,
2025-03-03 16:25:00,159.82,,,
2025-03-03 16:30:00,162.66,,,
2025-03-03 16:35:00,165,,,
2025-03-03 16:40:00,157.79,,,
2025-03-03 16:45:00,159.81,,,
2025-03-03 16:50:00,149.84,,,
2025-03-03 16:55:00,155.62,,,
2025-03-03 17:00:00,150.43,,,
2025-03-03 17:05:00,155.16,,,
2025-03-03 17:10:00,154.72,,,
2025-03-03 17:15:00,153.9,,,
2025-03-03 17:20:00,150.22,,,
2025-03-03 17:25:00,160.49,,,
2025-03-03 17:30:00,145.37,,,
2025-03-03 17:35:00,144.25,,,
2025-03-03 17:40:00,155.3,,,
2025-03-03 17:45:00,144.96,,,
2025-03-03 17:50:00,143.09,,,
2025-03-03 17:55:00,155.15,,,
2025-03-03 18:00:00,148.94,,,
2025-03-03 18:05:00,141.67,,,
2025-03-03 18:10:00,143.96,,,
2025-03-03 18:15:00,149.9,,,
2025-03-03 18:20:00,143.9,,,
2025-03-03 18:25:00,145.28,,,
2025-03-03 18:30:00,142.35,,,
2025-03-03 18:35:00,141.84,,,
2025-03-03 18:40:00,137.26,,,
2025-03-03 18:45:00,136.12,,,
2025-03-03 18:50:00,136.1,,,
2025-03-03 18:55:00,136.93,,,
2025-03-03 19:00:00,131.81,,,
2025-03-03 19:05:00,132.37,,,
2025-03-03 19:10:00,129.58,,,
2025-03-03 19:15:00,130.22,,,
2025-03-03 19:20:00,123.68,,,
2025-03-03 19:25:00,138.03,,,
2025-03-03 19:30:00,123.59,,,
2025-03-03 19:35:00,124,,,
2025-03-03 19:40:00,121.08,,,
2025-03-03 19:45:00,125.73,,,
2025-03-03 19:50:00,121.4,,,
2025-03-03 19:55:00,117.24,,,
2025-03-03 20:00:00,122.63,,,
2025-03-03 20:05:00,122.08,,,
2025-03-03 20:10:00,117.55,,,
2025-03-03 20:15:00,114.08,,,
2025-03-03 20:20:00,124.41,,,
2025-03-03 20:25:00,115.92,,,
2025-03-03 20:30:00,108.38,,,
2025-03-03 20:35:00,118.05,,,
2025-03-03 20:40:00,107.89,,,
2025-03-03 20:45:00,121.21,,,
2025-03-03 20:50:00,109.5,,,
2025-03-03 20:55:00,112.17,,,
2025-03-03 21:00:00,98.74,,,
2025-03-03 21:05:00,100.87,,,
2025-03-03 21:10:00,110.3,,,
2025-03-03 21:15:00,105.2,,,
2025-03-03 21:20:00,111.07,,,
2025-03-03 21:25:00,103.82,,,
2025-03-03 21:30:00,101.45,,,
2025-03-03 21:35:00,106.72,,,
2025-03-03 21:40:00,102.91,,,
2025-03-03 21:45:00,97.1,,,
2025-03-03 21:50:00,92.54,,,
2025-03-03 21:55:00,86.46,,,
2025-03-03 22:00:00,93.25,,,
2025-03-03 22:05:00,89.32,,,
2025-03-03 22:10:00,103.53,,,
2025-03-03 22:15:00,89.62,,,
2025-03-03 22:20:00,88.61,,,
2025-03-03 22:25:00,84.35,,,
2025-03-03 22:30:00,88.5,,,
2025-03-03 22:35:00,86.05,,,
2025-03-03 22:40:00,94.81,,,
2025-03-03 22:45:00,87.71,,,
2025-03-03 22:50:00,86.19,,,
2025-03-03 22:55:00,84.89,,,
2025-03-03 23:00:00,87.79,,,
2025-03-03 23:05:00,82.07,,,
2025-03-03 23:10:00,85.8,,,
2025-03-03 23:15:00,88.86,,,
2025-03-03 23:20:00,83.54,,,
2025-03-03 23:25:00,80.01,,,
2025-03-03 23:30:00,76.52,,,
2025-03-03 23:35:00,78.58,,,
2025-03-03 23:40:00,81.29,,,
2025-03-03 23:45:00,72.3,,,
2025-03-03 23:50:00,81.16,,,
2025-03-03 23:55:00,78.08,,,
2025-03-04 00:00:00,76.1,,,
2025-03-04 00:05:00,73.53,,,
2025-03-04 00:10:00,73.74,,,
2025-03-04 00:15:00,77.55,,,
2025-03-04 00:20:00,74.17,,,
2025-03-04 00:25:00,72.23,,,
2025-03-04 00:30:00,75.68,,,
2025-03-04 00:35:00,75.43,,,
2025-03-04 00:40:00,68.02,,,
2025-03-04 00:45:00,74.94,,,
2025-03-04 00:50:00,82.32,,,
2025-03-04 00:55:00,73.88,,,
2025-03-04 01:00:00,64.91,,,
2025-03-04 01:05:00,72.14,,,
2025-03-04 01:10:00,63.86,,,
2025-03-04 01:15:00,83.63,,,
2025-03-04 01:20:00,79.7,,,
2025-03-04 01:25:00,67.92,,,
2025-03-04 01:30:00,61.45,,,
2025-03-04 01:35:00,66.78,,,
2025-03-04 01:40:00,69.47,,,
2025-03-04 01:45:00,63.06,,,
2025-03-04 01:50:00,69.77,,,
2025-03-04 01:55:00,69.26,,,
2025-03-04 02:00:00,70.5,,,
2025-03-04 02:05:00,70.93,,,
2025-03-04 02:10:00,66.19,,,
2025-03-04 02:15:00,66.69,,,
2025-03-04 02:20:00,70.37,,,
2025-03-04 02:25:00,67.77,,,
2025-03-04 02:30:00,74.06,,,
2025-03-04 02:35:00,70.73,,,
2025-03-04 02:40:00,78.22,,,
2025-03-04 02:45:00,74.24,,,
2025-03-04 02:50:00,75.6,,,
2025-03-04 02:55:00,71.96,,,
2025-03-04 03:00:00,72.33,,,
2025-03-04 03:05:00,78.92,,,
2025-03-04 03:10:00,70.8,,,
2025-03-04 03:15:00,74.84,,,
2025-03-04 03:20:00,71.95,,,
2025-03-04 03:25:00,72.33,,,
2025-03-04 03:30:00,69.13,,,
2025-03-04 03:35:00,71.26,,,
2025-03-04 03:40:00,70.97,,,
2025-03-04 03:45:00,77.53,,,
2025-03-04 03:50:00,79.81,,,
2025-03-04 03:55:00,75.78,,,
2025-03-04 04:00:00,77.62,,,
2025-03-04 04:05:00,76.64,,,
2025-03-04 04:10:00,74.59,,,
2025-03-04 04:15:00,81.88,,,
2025-03-04 04:20:00,81.65,,,
2025-03-04 04:25:00,72.11,,,
2025-03-04 04:30:00,79.2,,,
2025-03-04 04:35:00,77.48,,,
2025-03-04 04:40:00,80.13,,,
2025-03-04 04:45:00,79.73,,,
2025-03-04 04:50:00,82.95,,,
2025-03-04 04:55:00,82.56,,,
2025-03-04 05:00:00,83.24,,,
2025-03-04 05:05:00,89.85,,,
2025-03-04 05:10:00,88.45,,,
2025-03-04 05:15:00,84.22,,,
2025-03-04 05:20:00,85.64,,,
2025-03-04 05:25:00,90.67,,,
2025-03-04 05:30:00,91.52,,,
2025-03-04 05:35:00,88.02,,,
2025-03-04 05:40:00,90.39,,,
2025-03-04 05:45:00,99.61,,,
2025-03-04 05:50:00,90.79,,,
2025-03-04 05:55:00,101.7,,,
2025-03-04 06:00:00,99.41,,,
2025-03-04 06:05:00,102.85,,,
2025-03-04 06:10:00,94.4,,,
2025-03-04 06:15:00,97.21,,,
2025-03-04 06:20:00,97.07,,,
2025-03-04 06:25:00,104.37,,,
2025-03-04 06:30:00,98.6,,,
2025-03-04 06:35:00,104.8,,,
2025-03-04 06:40:00,105.61,,,
2025-03-04 06:45:00,103.74,,,
2025-03-04 06:50:00,110.16,,,
2025-03-04 06:55:00,106.44,,,
2025-03-04 07:00:00,110.4,,,
2025-03-04 07:05:00,106.14,,,
2025-03-04 07:10:00,106.28,,,
2025-03-04 07:15:00,113.17,,,
2025-03-04 07:20:00,113.04,,,
2025-03-04 07:25:00,113.37,,,
2025-03-04 07:30:00,112.1,,,
2025-03-04 07:35:00,120.75,,,
2025-03-04 07:40:00,111.18,,,
2025-03-04 07:45:00,112.04,,,
2025-03-04 07:50:00,121.59,,,
2025-03-04 07:55:00,122.35,,,
2025-03-04 08:00:00,121.42,,,
2025-03-04 08:05:00,119.94,,,
2025-03-04 08:10:00,124.19,,,
2025-03-04 08:15:00,130.15,,,
2025-03-04 08:20:00,134.42,,,
2025-03-04 08:25:00,118.82,,,
2025-03-04 08:30:00,124.85,,,
2025-03-04 08:35:00,125.68,,,
2025-03-04 08:40:00,135.19,,,
2025-03-04 08:45:00,119.83,,,
2025-03-04 08:50:00,132.88,,,
2025-03-04 08:55:00,130.86,,,
2025-03-04 09:00:00,139.49,,,
2025-03-04 09:05:00,140,,,
2025-03-04 09:10:00,136.5,,,
2025-03-04 09:15:00,129.75,,,
2025-03-04 09:20:00,134.81,,,
2025-03-04 09:25:00,136.26,,,
2025-03-04 09:30:00,133.83,,,
2025-03-04 09:35:00,144.76,,,
2025-03-04 09:40:00,135.32,,,
2025-03-04 09:45:00,149.98,,,
2025-03-04 09:50:00,150.94,,,
2025-03-04 09:55:00,142.51,,,
2025-03-04 10:00:00,146.31,,,
2025-03-04 10:05:00,145.65,,,
2025-03-04 10:10:00,150.47,,,
2025-03-04 10:15:00,152.88,,,
2025-03-04 10:20:00,149.71,,,
2025-03-04 10:25:00,151.44,,,
2025-03-04 10:30:00,147.96,,,
2025-03-04 10:35:00,153.04,,,
2025-03-04 10:40:00,152.79,,,
2025-03-04 10:45:00,149.32,,,
2025-03-04 10:50:00,153.72,,,
2025-03-04 10:55:00,153.04,,,
2025-03-04 11:00:00,152.92,,,
2025-03-04 11:05:00,151.53,,,
2025-03-04 11:10:00,157.11,,,
2025-03-04 11:15:00,154.47,,,
2025-03-04 11:20:00,156.42,,,
2025-03-04 11:25:00,163.29,,,
2025-03-04 11:30:00,162.2,,,
2025-03-04 11:35:00,156.41,,,
2025-03-04 11:40:00,162.37,,,
2025-03-04 11:45:00,162.1,,,
2025-03-04 11:50:00,168.98,,,
2025-03-04 11:55:00,168.28,,,
2025-03-04 12:00:00,157.17,,,
2025-03-04 12:05:00,167.28,,,
2025-03-04 12:10:00,169.41,,,
2025-03-04 12:15:00,167.08,,,
2025-03-04 12:20:00,163.97,,,
2025-03-04 12:25:00,175.42,,,
2025-03-04 12:30:00,168.8,,,
2025-03-04 12:35:00,174.51,,,
2025-03-04 12:40:00,172.39,,,
2025-03-04 12:45:00,169.2,,,
2025-03-04 12:50:00,165.37,,,
2025-03-04 12:55:00,167.91,,,
2025-03-04 13:00:00,167.41,,,
2025-03-04 13:05:00,163.71,,,
2025-03-04 13:10:00,171.42,,,
2025-03-04 13:15:00,175.31,,,
2025-03-04 13:20:00,168.05,,,
2025-03-04 13:25:00,178.07,,,
2025-03-04 13:30:00,163.34,,,
2025-03-04 13:35:00,173.92,,,
2025-03-04 13:40:00,176.5,,,
2025-03-04 13:45:00,169.08,,,
2025-03-04 13:50:00,169.21,,,
2025-03-04 13:55:00,174.16,,,
2025-03-04 14:00:00,172.02,,,
2025-03-04 14:05:00,162,,,
2025-03-04 14:10:00,166.58,,,
2025-03-04 14:15:00,169.84,,,
2025-03-04 14:20:00,164.33,,,
2025-03-04 14:25:00,167.81,,,
2025-03-04 14:30:00,164.19,,,
2025-03-04 14:35:00,167.94,,,
2025-03-04 14:40:00,167.89,,,
2025-03-04 14:45:00,170.45,,,
2025-03-04 14:50:00,168.45,,,
2025-03-04 14:55:00,170.58,,,
2025-03-04 15:00:00,169.83,,,
2025-03-04 15:05:00,172.13,,,
2025-03-04 15:10:00,171.18,,,
2025-03-04 15:15:00,170.42,,,
2025-03-04 15:20:00,179.4,,,
2025-03-04 15:25:00,167.99,,,
2025-03-04 15:30:00,176.57,,,
2025-03-04 15:35:00,167.41,,,
2025-03-04 15:40:00,164.98,,,
2025-03-04 15:45:00,163.35,,,
2025-03-04 15:50:00,170.39,,,
2025-03-04 15:55:00,170.4,,,
2025-03-04 16:00:00,165.7,,,
2025-03-04 16:05:00,167.28,,,
2025-03-04 16:10:00,157.06,,,
2025-03-04 16:15:00,155.38,,,
2025-03-04 16:20:00,165.94,,,
2025-03-04 16:25:00,159.81,,,
2025-03-04 16:30:00,162.66,,,
2025-03-04 16:35:00,156.13,,,
2025-03-04 16:40:00,164.93,,,
2025-03-04 16:45:00,151.43,,,
2025-03-04 16:50:00,151.32,,,
2025-03-04 16:55:00,161.9,,,
2025-03-04 17:00:00,144.92,,,
2025-03-04 17:05:00,156.09,,,
2025-03-04 17:10:00,153.35,,,
2025-03-04 17:15:00,150.02,,,
2025-03-04 17:20:00,151.34,,,
2025-03-04 17:25:00,147.91,,,
2025-03-04 17:30:00,156.61,,,
2025-03-04 17:35:00,156.78,,,
2025-03-04 17:40:00,145.94,,,
2025-03-04 17:45:00,148.88,,,
2025-03-04 17:50:00,141.56,,,
2025-03-04 17:55:00,150.23,,,
2025-03-04 18:00:00,149.19,,,
2025-03-04 18:05:00,142.87,,,
2025-03-04 18:10:00,143.15,,,
2025-03-04 18:15:00,141.74,,,
2025-03-04 18:20:00,134.66,,,
2025-03-04 18:25:00,146.32,,,
2025-03-04 18:30:00,136.07,,,
2025-03-04 18:35:00,135.08,,,
2025-03-04 18:40:00,136.5,,,
2025-03-04 18:45:00,140.05,,,
2025-03-04 18:50:00,132.67,,,
2025-03-04 18:55:00,126.18,,,
2025-03-04 19:00:00,129.39,,,
2025-03-04 19:05:00,133.58,,,
2025-03-04 19:10:00,139.58,,,
2025-03-04 19:15:00,124.71,,,
2025-03-04 19:20:00,123.5,,,
2025-03-04 19:25:00,121.56,,,
2025-03-04 19:30:00,119.98,,,
2025-03-04 19:35:00,130.27,,,
2025-03-04 19:40:00,130.34,,,
2025-03-04 19:45:00,123.98,,,
2025-03-04 19:50:00,120.31,,,
2025-03-04 19:55:00,128.26,,,
2025-03-04 20:00:00,120.7,,,
2025-03-04 20:05:00,123.27,,,
2025-03-04 20:10:00,115.75,,,
2025-03-04 20:15:00,116.91,,,
2025-03-04 20:20:00,110.69,,,
2025-03-04 20:25:00,117.07,,,
2025-03-04 20:30:00,114.24,,,
2025-03-04 20:35:00,108.82,,,
2025-03-04 20:40:00,107.79,,,
2025-03-04 20:45:00,116.71,,,
2025-03-04 20:50:00,117.06,,,
2025-03-04 20:55:00,107.26,,,
2025-03-04 21:00:00,107.33,,,
2025-03-04 21:05:00,107.61,,,
2025-03-04 21:10:00,105.56,,,
2025-03-04 21:15:00,97.23,,,
2025-03-04 21:20:00,104.61,,,
2025-03-04 21:25:00,93.53,,,
2025-03-04 21:30:00,97.94,,,
2025-03-04 21:35:00,101.88,,,
2025-03-04 21:40:00,101.27,,,
2025-03-04 21:45:00,94.65,,,
2025-03-04 21:50:00,95.08,,,
2025-03-04 21:55:00,93.58,,,
2025-03-04 22:00:00,94.59,,,
2025-03-04 22:05:00,93.95,,,
2025-03-04 22:10:00,95.81,,,
2025-03-04 22:15:00,90.15,,,
2025-03-04 22:20:00,92.81,,,
2025-03-04 22:25:00,92.46,,,
2025-03-04 22:30:00,90.36,,,
2025-03-04 22:35:00,87.67,,,
2025-03-04 22:40:00,88.58,,,
2025-03-04 22:45:00,90.04,,,
2025-03-04 22:50:00,89.58,,,
2025-03-04 22:55:00,92.69,,,
2025-03-04 23:00:00,80.68,,,
2025-03-04 23:05:00,82.12,,,
2025-03-04 23:10:00,76.68,,,
2025-03-04 23:15:00,86.13,,,
2025-03-04 23:20:00,80.36,,,
2025-03-04 23:25:00,81.83,,,
2025-03-04 23:30:00,77.91,,,
2025-03-04 23:35:00,78.37,,,
2025-03-04 23:40:00,83.94,,,
2025-03-04 23:45:00,81.2,,,
2025-03-04 23:50:00,77.38,,,
2025-03-04 23:55:00,80.33,,,
2025-03-05 00:00:00,79.86,,,
2025-03-05 00:05:00,74.6,,,
2025-03-05 00:10:00,69.77,,,
2025-03-05 00:15:00,71.56,,,
2025-03-05 00:20:00,69.32,,,
2025-03-05 00:25:00,78.89,,,
2025-03-05 00:30:00,79.16,,,
2025-03-05 00:35:00,79.75,,,
2025-03-05 00:40:00,64.94,,,
2025-03-05 00:45:00,76.94,,,
2025-03-05 00:50:00,81.16,,,
2025-03-05 00:55:00,76.45,,,
2025-03-05 01:00:00,63.1,,,
2025-03-05 01:05:00,78.51,,,
2025-03-05 01:10:00,71.35,,,
2025-03-05 01:15:00,70.03,,,
2025-03-05 01:20:00,72.56,,,
2025-03-05 01:25:00,66.39,,,
2025-03-05 01:30:00,70.44,,,
2025-03-05 01:35:00,76.78,,,
2025-03-05 01:40:00,72.68,,,
2025-03-05 01:45:00,70.34,,,
2025-03-05 01:50:00,70.41,,,
2025-03-05 01:55:00,65.29,,,
2025-03-05 02:00:00,69.4,,,
2025-03-05 02:05:00,63.47,,,
2025-03-05 02:10:00,74.14,,,
2025-03-05 02:15:00,61.36,,,
2025-03-05 02:20:00,73.61,,,
2025-03-05 02:25:00,74.21,,,
2025-03-05 02:30:00,75.7,,,
2025-03-05 02:35:00,70.93,,,
2025-03-05 02:40:00,74.43,,,
2025-03-05 02:45:00,70.32,,,
2025-03-05 02:50:00,66.44,,,
2025-03-05 02:55:00,77.56,,,
2025-03-05 03:00:00,71.32,,,
2025-03-05 03:05:00,66.36,,,
2025-03-05 03:10:00,70.45,,,
2025-03-05 03:15:00,70.94,,,
2025-03-05 03:20:00,74.86,,,
2025-03-05 03:25:00,82.79,,,
2025-03-05 03:30:00,75.9,,,
2025-03-05 03:35:00,75.06,,,
2025-03-05 03:40:00,84.51,,,
2025-03-05 03:45:00,79.07,,,
2025-03-05 03:50:00,76.67,,,
2025-03-05 03:55:00,74.25,,,
2025-03-05 04:00:00,77.96,,,0
2025-03-05 04:05:00,76.99,,,
2025-03-05 04:10:00,78.2,,,
2025-03-05 04:15:00,83.68,,,
2025-03-05 04:20:00,76.88,,,
2025-03-05 04:25:00,81.73,,,
2025-03-05 04:30:00,84.13,,,
2025-03-05 04:35:00,78.36,,,
2025-03-05 04:40:00,78.41,,,
2025-03-05 04:45:00,81.81,,,
2025-03-05 04:50:00,81.29,,,
2025-03-05 04:55:00,88.49,,,
2025-03-05 05:00:00,80.64,,,
2025-03-05 05:05:00,85.7,,,
2025-03-05 05:10:00,96.4,,,
2025-03-05 05:15:00,88.68,,,
2025-03-05 05:20:00,90.18,,,
2025-03-05 05:25:00,93.35,,,
2025-03-05 05:30:00,87.71,,,
2025-03-05 05:35:00,86.11,,,
2025-03-05 05:40:00,92.03,,,
2025-03-05 05:45:00,93.28,,,
2025-03-05 05:50:00,86.66,,,
2025-03-05 05:55:00,95.56,,,
2025-03-05 06:00:00,99.28,,,
2025-03-05 06:05:00,92.3,,,
2025-03-05 06:10:00,98.65,,,
2025-03-05 06:15:00,101.45,,,
2025-03-05 06:20:00,101.22,,,
2025-03-05 06:25:00,102.59,,,
2025-03-05 06:30:00,99.89,,,
2025-03-05 06:35:00,97.37,,,
2025-03-05 06:40:00,101.11,,,
2025-03-05 06:45:00,101.58,,,
2025-03-05 06:50:00,104.64,,,
2025-03-05 06:55:00,110.38,,,
2025-03-05 07:00:00,101.81,,,
2025-03-05 07:05:00,108.69,,,
2025-03-05 07:10:00,104.92,,,
2025-03-05 07:15:00,107.29,,,
2025-03-05 07:20:00,113.55,,,
2025-03-05 07:25:00,107.63,,,
2025-03-05 07:30:00,116.41,,,
2025-03-05 07:35:00,109.15,,,
2025-03-05 07:40:00,118.31,,,
2025-03-05 07:45:00,110.53,,,
2025-03-05 07:50:00,115.35,,,
2025-03-05 07:55:00,126.5,,,
2025-03-05 08:00:00,126.83,,,
2025-03-05 08:05:00,119.44,,,
2025-03-05 08:10:00,123.74,,,
2025-03-05 08:15:00,128.09,,,
2025-03-05 08:20:00,127.08,,,
2025-03-05 08:25:00,124.35,,,
2025-03-05 08:30:00,123.53,,,
2025-03-05 08:35:00,131.08,,,
2025-03-05 08:40:00,133.21,,,
2025-03-05 08:45:00,136.62,,,
2025-03-05 08:50:00,124.07,,,
2025-03-05 08:55:00,126.87,,,
2025-03-05 09:00:00,137.59,,,
2025-03-05 09:05:00,127.79,,,
2025-03-05 09:10:00,139.99,,,
2025-03-05 09:15:00,135.21,,,
2025-03-05 09:20:00,135.02,,,
2025-03-05 09:25:00,138.94,,,
2025-03-05 09:30:00,133.75,,,
2025-03-05 09:35:00,143.43,,,
2025-03-05 09:40:00,147.89,,,
2025-03-05 09:45:00,145.6,,,
2025-03-05 09:50:00,142.1,,,
2025-03-05 09:55:00,137.9,,,
2025-03-05 10:00:00,139,,,
2025-03-05 10:05:00,140.62,,,
2025-03-05 10:10:00,146.82,,,
2025-03-05 10:15:00,148.23,,,
2025-03-05 10:20:00,152.15,,,
2025-03-05 10:25:00,142.38,,,
2025-03-05 10:30:00,155.68,,,
2025-03-05 10:35:00,154.07,,,
2025-03-05 10:40:00,150.83,,,
2025-03-05 10:45:00,148.21,,,
2025-03-05 10:50:00,158.78,,,
2025-03-05 10:55:00,153.38,,,
2025-03-05 11:00:00,155.28,,,
2025-03-05 11:05:00,157.65,,,
2025-03-05 11:10:00,153.21,,,
2025-03-05 11:15:00,156.46,,,
2025-03-05 11:20:00,161.76,,,
2025-03-05 11:25:00,162.05,,,
2025-03-05 11:30:00,162.76,,,
2025-03-05 11:35:00,155.7,,,
2025-03-05 11:40:00,160.01,,,
2025-03-05 11:45:00,159.99,,,
2025-03-05 11:50:00,163.87,,,
2025-03-05 11:55:00,164.09,,,
2025-03-05 12:00:00,163.92,,,
2025-03-05 12:05:00,173.7,,,
2025-03-05 12:10:00,163.19,,,
2025-03-05 12:15:00,163.21,,,
2025-03-05 12:20:00,160.69,,,
2025-03-05 12:25:00,159.61,,,
2025-03-05 12:30:00,161.31,,,
2025-03-05 12:35:00,163.73,,,
2025-03-05 12:40:00,172.22,,,
2025-03-05 12:45:00,167.5,,,
2025-03-05 12:50:00,168.46,,,
2025-03-05 12:55:00,167.62,,,
2025-03-05 13:00:00,169.76,,,
2025-03-05 13:05:00,174.18,,,
2025-03-05 13:10:00,160.84,,,
2025-03-05 13:15:00,173.91,,,
2025-03-05 13:20:00,159.18,,,
2025-03-05 13:25:00,169.53,,,
2025-03-05 13:30:00,178.34,,,
2025-03-05 13:35:00,172.43,,,
2025-03-05 13:40:00,171.3,,,
2025-03-05 13:45:00,177.9,,,
2025-03-05 13:50:00,167.14,,,
2025-03-05 13:55:00,171.72,,,
2025-03-05 14:00:00,172.31,,,
2025-03-05 14:05:00,167.9,,,
2025-03-05 14:10:00,168.22,,,
2025-03-05 14:15:00,167.72,,,
2025-03-05 14:20:00,170.16,,,
2025-03-05 14:25:00,171.89,,,
2025-03-05 14:30:00,170.07,,,
2025-03-05 14:35:00,172.26,,,
2025-03-05 14:40:00,161.36,,,
2025-03-05 14:45:00,168.17,,,
2025-03-05 14:50:00,164.72,,,
2025-03-05 14:55:00,169.77,,,
2025-03-05 15:00:00,169.44,,,
2025-03-05 15:05:00,167.54,,,
2025-03-05 15:10:00,169.73,,,
2025-03-05 15:15:00,171.34,,,
2025-03-05 15:20:00,166.74,,,
2025-03-05 15:25:00,162.39,,,
2025-03-05 15:30:00,159.87,,,
2025-03-05 15:35:00,165.91,,,
2025-03-05 15:40:00,166.28,,,
2025-03-05 15:45:00,160.97,,,
2025-03-05 15:50:00,167.25,,,
2025-03-05 15:55:00,162,,,
2025-03-05 16:00:00,156.68,,,
2025-03-05 16:05:00,167.77,,,
2025-03-05 16:10:00,166.75,,,
2025-03-05 16:15:00,153.51,,,
2025-03-05 16:20:00,158.71,,,
2025-03-05 16:25:00,157.92,,,
2025-03-05 16:30:00,166.23,,,
2025-03-05 16:35:00,158.6,,,
2025-03-05 16:40:00,152.32,,,
2025-03-05 16:45:00,161.12,,,
2025-03-05 16:50:00,151.94,,,
2025-03-05 16:55:00,155.08,,,
2025-03-05 17:00:00,152.28,,,
2025-03-05 17:05:00,152.33,,,
2025-03-05 17:10:00,157.53,,,
2025-03-05 17:15:00,159.05,,,
2025-03-05 17:20:00,147.04,,,
2025-03-05 17:25:00,153.8,,,
2025-03-05 17:30:00,147.51,,,
2025-03-05 17:35:00,146.76,,,
2025-03-05 17:40:00,150.64,,,
2025-03-05 17:45:00,143.67,,,
2025-03-05 17:50:00,148.75,,,
2025-03-05 17:55:00,148.86,,,
2025-03-05 18:00:00,143.27,,,
2025-03-05 18:05:00,149.36,,,
2025-03-05 18:10:00,138,,,
2025-03-05 18:15:00,147.5,,,
2025-03-05 18:20:00,133.35,,,
2025-03-05 18:25:00,150.94,,,
2025-03-05 18:30:00,137.51,,,
2025-03-05 18:35:00,133.47,,,
2025-03-05 18:40:00,136.17,,,
2025-03-05 18:45:00,131.89,,,
2025-03-05 18:50:00,136.58,,,
2025-03-05 18:55:00,139.46,,,
2025-03-05 19:00:00,128.97,,,
2025-03-05 19:05:00,134.2,,,
2025-03-05 19:10:00,124.69,,,
2025-03-05 19:15:00,133.89,,,
2025-03-05 19:20:00,130.35,,,
2025-03-05 19:25:00,131.91,,,
2025-03-05 19:30:00,126.04,,,
2025-03-05 19:35:00,123.7,,,
2025-03-05 19:40:00,127.62,,,
2025-03-05 19:45:00,118.04,,,
2025-03-05 19:50:00,115.21,,,
2025-03-05 19:55:00,121.07,,,
2025-03-05 20:00:00,118.44,,,
2025-03-05 20:05:00,121.12,,,
2025-03-05 20:10:00,122.19,,,
2025-03-05 20:15:00,118.86,,,
2025-03-05 20:20:00,119.69,,,
